character_name,create_date,cube_type,miracle_time_flag,item_equip_part,item_level,target_item,potential_option_grade,additional_potential_option_grade,before_potential_options,before_additional_potential_options,after_potential_options,after_additional_potential_options
리부트반짝,2023-02-26T23:36:13+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,글로리온 링 : 슈프림,레어,노멀,"[{'value': 'DEX : +3%', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}, {'value': '방어력 : +60', 'grade': '노멀'}]",[],"[{'value': '최대 MP : +3%', 'grade': '레어'}, {'value': '최대 MP : +60', 'grade': '노멀'}, {'value': '최대 HP : +60', 'grade': '노멀'}]",[]
리부트반짝,2023-02-26T23:36:12+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,글로리온 링 : 슈프림,레어,노멀,"[{'value': '최대 HP : +120', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}, {'value': '최대 MP : +60', 'grade': '노멀'}]",[],"[{'value': 'DEX : +3%', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}, {'value': '방어력 : +60', 'grade': '노멀'}]",[]
리부트반짝,2023-02-26T23:36:10+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,글로리온 링 : 슈프림,레어,노멀,"[{'value': '올스탯 : +5', 'grade': '레어'}, {'value': 'STR : +6', 'grade': '노멀'}, {'value': 'LUK : +6', 'grade': '노멀'}]",[],"[{'value': '최대 HP : +120', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}, {'value': '최대 MP : +60', 'grade': '노멀'}]",[]
리부트반짝,2023-02-26T23:36:08+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,글로리온 링 : 슈프림,레어,노멀,"[{'value': '4초 당 24의 HP 회복', 'grade': '레어'}, {'value': 'STR : +6', 'grade': '노멀'}, {'value': 'STR : +6', 'grade': '노멀'}]",[],"[{'value': '올스탯 : +5', 'grade': '레어'}, {'value': 'STR : +6', 'grade': '노멀'}, {'value': 'LUK : +6', 'grade': '노멀'}]",[]
리부트반짝,2023-02-26T23:36:06+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,글로리온 링 : 슈프림,레어,노멀,"[{'value': '방어력 : +3%', 'grade': '레어'}, {'value': '방어력 : +60', 'grade': '노멀'}, {'value': 'LUK : +6', 'grade': '노멀'}]",[],"[{'value': '4초 당 24의 HP 회복', 'grade': '레어'}, {'value': 'STR : +6', 'grade': '노멀'}, {'value': 'STR : +6', 'grade': '노멀'}]",[]
리부트반짝,2023-02-26T23:36:04+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,글로리온 링 : 슈프림,레어,노멀,"[{'value': 'LUK : +12', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}, {'value': 'DEX : +6', 'grade': '노멀'}]",[],"[{'value': '방어력 : +3%', 'grade': '레어'}, {'value': '방어력 : +60', 'grade': '노멀'}, {'value': 'LUK : +6', 'grade': '노멀'}]",[]
리부트반짝,2023-02-26T23:36:02+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,글로리온 링 : 슈프림,레어,노멀,"[{'value': 'STR : +3%', 'grade': '레어'}, {'value': '방어력 : +60', 'grade': '노멀'}, {'value': '최대 HP : +60', 'grade': '노멀'}]",[],"[{'value': 'LUK : +12', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}, {'value': 'DEX : +6', 'grade': '노멀'}]",[]
리부트반짝,2023-02-26T23:36:01+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,글로리온 링 : 슈프림,레어,노멀,"[{'value': '최대 MP : +120', 'grade': '레어'}, {'value': '최대 MP : +60', 'grade': '노멀'}, {'value': 'INT : +6', 'grade': '노멀'}]",[],"[{'value': 'STR : +3%', 'grade': '레어'}, {'value': '방어력 : +60', 'grade': '노멀'}, {'value': '최대 HP : +60', 'grade': '노멀'}]",[]
리부트반짝,2023-02-26T23:35:59+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,글로리온 링 : 슈프림,레어,노멀,"[{'value': 'LUK : +3%', 'grade': '레어'}, {'value': '최대 HP : +60', 'grade': '노멀'}, {'value': 'INT : +6', 'grade': '노멀'}]",[],"[{'value': '최대 MP : +120', 'grade': '레어'}, {'value': '최대 MP : +60', 'grade': '노멀'}, {'value': 'INT : +6', 'grade': '노멀'}]",[]
리부트반짝,2023-02-26T23:35:57+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,글로리온 링 : 슈프림,레어,노멀,"[{'value': 'INT : +12', 'grade': '레어'}, {'value': 'STR : +6', 'grade': '노멀'}, {'value': '최대 HP : +60', 'grade': '노멀'}]",[],"[{'value': 'LUK : +3%', 'grade': '레어'}, {'value': '최대 HP : +60', 'grade': '노멀'}, {'value': 'INT : +6', 'grade': '노멀'}]",[]
리부트반짝,2023-02-26T23:35:56+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,글로리온 링 : 슈프림,레어,노멀,"[{'value': '방어력 : +120', 'grade': '레어'}, {'value': 'STR : +6', 'grade': '노멀'}, {'value': '최대 HP : +60', 'grade': '노멀'}]",[],"[{'value': 'INT : +12', 'grade': '레어'}, {'value': 'STR : +6', 'grade': '노멀'}, {'value': '최대 HP : +60', 'grade': '노멀'}]",[]
리부트반짝,2023-02-26T23:35:54+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,글로리온 링 : 슈프림,레어,노멀,"[{'value': '최대 MP : +120', 'grade': '레어'}, {'value': 'STR : +6', 'grade': '노멀'}, {'value': '최대 HP : +60', 'grade': '노멀'}]",[],"[{'value': '방어력 : +120', 'grade': '레어'}, {'value': 'STR : +6', 'grade': '노멀'}, {'value': '최대 HP : +60', 'grade': '노멀'}]",[]
리부트반짝,2023-02-26T23:35:52+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,글로리온 링 : 슈프림,레어,노멀,"[{'value': '최대 MP : +120', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}, {'value': '방어력 : +60', 'grade': '노멀'}]",[],"[{'value': '최대 MP : +120', 'grade': '레어'}, {'value': 'STR : +6', 'grade': '노멀'}, {'value': '최대 HP : +60', 'grade': '노멀'}]",[]
리부트반짝,2023-02-26T23:35:50+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,글로리온 링 : 슈프림,레어,노멀,"[{'value': 'DEX : +3%', 'grade': '레어'}, {'value': '최대 MP : +60', 'grade': '노멀'}, {'value': 'STR : +6', 'grade': '노멀'}]",[],"[{'value': '최대 MP : +120', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}, {'value': '방어력 : +60', 'grade': '노멀'}]",[]
리부트반짝,2023-02-26T23:35:49+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,글로리온 링 : 슈프림,레어,노멀,"[{'value': '최대 MP : +120', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}, {'value': 'DEX : +6', 'grade': '노멀'}]",[],"[{'value': 'DEX : +3%', 'grade': '레어'}, {'value': '최대 MP : +60', 'grade': '노멀'}, {'value': 'STR : +6', 'grade': '노멀'}]",[]
리부트반짝,2023-02-26T23:35:47+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,글로리온 링 : 슈프림,레어,노멀,"[{'value': '최대 MP : +3%', 'grade': '레어'}, {'value': '최대 MP : +60', 'grade': '노멀'}, {'value': '최대 HP : +60', 'grade': '노멀'}]",[],"[{'value': '최대 MP : +120', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}, {'value': 'DEX : +6', 'grade': '노멀'}]",[]
리부트반짝,2023-02-26T23:35:45+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,글로리온 링 : 슈프림,레어,노멀,"[{'value': '4초 당 24의 HP 회복', 'grade': '레어'}, {'value': '최대 MP : +60', 'grade': '노멀'}, {'value': '방어력 : +60', 'grade': '노멀'}]",[],"[{'value': '최대 MP : +3%', 'grade': '레어'}, {'value': '최대 MP : +60', 'grade': '노멀'}, {'value': '최대 HP : +60', 'grade': '노멀'}]",[]
리부트반짝,2023-02-26T23:35:44+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,글로리온 링 : 슈프림,레어,노멀,"[{'value': '최대 MP : +3%', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}, {'value': 'STR : +6', 'grade': '노멀'}]",[],"[{'value': '4초 당 24의 HP 회복', 'grade': '레어'}, {'value': '최대 MP : +60', 'grade': '노멀'}, {'value': '방어력 : +60', 'grade': '노멀'}]",[]
리부트반짝,2023-02-26T23:35:42+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,글로리온 링 : 슈프림,레어,노멀,"[{'value': '최대 MP : +3%', 'grade': '레어'}, {'value': 'LUK : +6', 'grade': '노멀'}, {'value': '최대 HP : +60', 'grade': '노멀'}]",[],"[{'value': '최대 MP : +3%', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}, {'value': 'STR : +6', 'grade': '노멀'}]",[]
리부트반짝,2023-02-26T23:35:40+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,글로리온 링 : 슈프림,레어,노멀,"[{'value': 'INT : +12', 'grade': '레어'}, {'value': '최대 MP : +60', 'grade': '노멀'}, {'value': 'INT : +6', 'grade': '노멀'}]",[],"[{'value': '최대 MP : +3%', 'grade': '레어'}, {'value': 'LUK : +6', 'grade': '노멀'}, {'value': '최대 HP : +60', 'grade': '노멀'}]",[]
리부트반짝,2023-02-26T23:35:39+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,글로리온 링 : 슈프림,레어,노멀,"[{'value': 'STR : +12', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}, {'value': 'STR : +6', 'grade': '노멀'}]",[],"[{'value': 'INT : +12', 'grade': '레어'}, {'value': '최대 MP : +60', 'grade': '노멀'}, {'value': 'INT : +6', 'grade': '노멀'}]",[]
리부트반짝,2023-02-26T23:35:37+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,글로리온 링 : 슈프림,레어,노멀,"[{'value': 'INT : +12', 'grade': '레어'}, {'value': '최대 MP : +60', 'grade': '노멀'}, {'value': 'INT : +6', 'grade': '노멀'}]",[],"[{'value': 'STR : +12', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}, {'value': 'STR : +6', 'grade': '노멀'}]",[]
리부트반짝,2023-02-26T23:35:35+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,글로리온 링 : 슈프림,레어,노멀,"[{'value': '방어력 : +120', 'grade': '레어'}, {'value': 'LUK : +6', 'grade': '노멀'}, {'value': 'INT : +6', 'grade': '노멀'}]",[],"[{'value': 'INT : +12', 'grade': '레어'}, {'value': '최대 MP : +60', 'grade': '노멀'}, {'value': 'INT : +6', 'grade': '노멀'}]",[]
리부트반짝,2023-02-26T23:35:34+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,글로리온 링 : 슈프림,레어,노멀,"[{'value': 'INT : +3%', 'grade': '레어'}, {'value': 'STR : +6', 'grade': '노멀'}, {'value': 'DEX : +6', 'grade': '노멀'}]",[],"[{'value': '방어력 : +120', 'grade': '레어'}, {'value': 'LUK : +6', 'grade': '노멀'}, {'value': 'INT : +6', 'grade': '노멀'}]",[]
리부트반짝,2023-02-26T23:35:32+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,글로리온 링 : 슈프림,레어,노멀,"[{'value': 'INT : +12', 'grade': '레어'}, {'value': '방어력 : +60', 'grade': '노멀'}, {'value': '최대 HP : +60', 'grade': '노멀'}]",[],"[{'value': 'INT : +3%', 'grade': '레어'}, {'value': 'STR : +6', 'grade': '노멀'}, {'value': 'DEX : +6', 'grade': '노멀'}]",[]
리부트반짝,2023-02-26T23:35:30+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,글로리온 링 : 슈프림,레어,노멀,"[{'value': '방어력 : +3%', 'grade': '레어'}, {'value': 'DEX : +6', 'grade': '노멀'}, {'value': '최대 HP : +60', 'grade': '노멀'}]",[],"[{'value': 'INT : +12', 'grade': '레어'}, {'value': '방어력 : +60', 'grade': '노멀'}, {'value': '최대 HP : +60', 'grade': '노멀'}]",[]
리부트반짝,2023-02-26T23:35:29+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,글로리온 링 : 슈프림,레어,노멀,"[{'value': '방어력 : +3%', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}, {'value': 'STR : +6', 'grade': '노멀'}]",[],"[{'value': '방어력 : +3%', 'grade': '레어'}, {'value': 'DEX : +6', 'grade': '노멀'}, {'value': '최대 HP : +60', 'grade': '노멀'}]",[]
리부트반짝,2023-02-26T23:35:27+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,글로리온 링 : 슈프림,레어,노멀,"[{'value': 'DEX : +3%', 'grade': '레어'}, {'value': '방어력 : +60', 'grade': '노멀'}, {'value': '방어력 : +60', 'grade': '노멀'}]",[],"[{'value': '방어력 : +3%', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}, {'value': 'STR : +6', 'grade': '노멀'}]",[]
리부트반짝,2023-02-26T23:35:25+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,글로리온 링 : 슈프림,레어,노멀,"[{'value': '방어력 : +3%', 'grade': '레어'}, {'value': '방어력 : +60', 'grade': '노멀'}, {'value': 'DEX : +6', 'grade': '노멀'}]",[],"[{'value': 'DEX : +3%', 'grade': '레어'}, {'value': '방어력 : +60', 'grade': '노멀'}, {'value': '방어력 : +60', 'grade': '노멀'}]",[]
리부트반짝,2023-02-26T23:35:23+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,글로리온 링 : 슈프림,레어,노멀,"[{'value': 'LUK : +12', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}, {'value': '최대 HP : +60', 'grade': '노멀'}]",[],"[{'value': '방어력 : +3%', 'grade': '레어'}, {'value': '방어력 : +60', 'grade': '노멀'}, {'value': 'DEX : +6', 'grade': '노멀'}]",[]
리부트반짝,2023-02-26T23:35:22+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,글로리온 링 : 슈프림,레어,노멀,"[{'value': 'LUK : +3%', 'grade': '레어'}, {'value': '최대 MP : +60', 'grade': '노멀'}, {'value': '최대 MP : +60', 'grade': '노멀'}]",[],"[{'value': 'LUK : +12', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}, {'value': '최대 HP : +60', 'grade': '노멀'}]",[]
리부트반짝,2023-02-26T23:35:20+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,글로리온 링 : 슈프림,레어,노멀,"[{'value': '최대 HP : +3%', 'grade': '레어'}, {'value': 'STR : +6', 'grade': '노멀'}, {'value': '최대 HP : +60', 'grade': '노멀'}]",[],"[{'value': 'LUK : +3%', 'grade': '레어'}, {'value': '최대 MP : +60', 'grade': '노멀'}, {'value': '최대 MP : +60', 'grade': '노멀'}]",[]
리부트반짝,2023-02-26T23:35:18+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,글로리온 링 : 슈프림,레어,노멀,"[{'value': 'DEX : +3%', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}, {'value': 'LUK : +6', 'grade': '노멀'}]",[],"[{'value': '최대 HP : +3%', 'grade': '레어'}, {'value': 'STR : +6', 'grade': '노멀'}, {'value': '최대 HP : +60', 'grade': '노멀'}]",[]
리부트반짝,2023-02-26T23:35:17+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,글로리온 링 : 슈프림,레어,노멀,"[{'value': '방어력 : +3%', 'grade': '레어'}, {'value': '최대 HP : +60', 'grade': '노멀'}, {'value': '방어력 : +60', 'grade': '노멀'}]",[],"[{'value': 'DEX : +3%', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}, {'value': 'LUK : +6', 'grade': '노멀'}]",[]
리부트반짝,2023-02-26T23:35:15+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,글로리온 링 : 슈프림,레어,노멀,"[{'value': '4초 당 24의 HP 회복', 'grade': '레어'}, {'value': 'LUK : +6', 'grade': '노멀'}, {'value': 'DEX : +6', 'grade': '노멀'}]",[],"[{'value': '방어력 : +3%', 'grade': '레어'}, {'value': '최대 HP : +60', 'grade': '노멀'}, {'value': '방어력 : +60', 'grade': '노멀'}]",[]
리부트반짝,2023-02-26T23:35:13+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,글로리온 링 : 슈프림,레어,노멀,"[{'value': 'DEX : +12', 'grade': '레어'}, {'value': '최대 MP : +60', 'grade': '노멀'}, {'value': 'DEX : +6', 'grade': '노멀'}]",[],"[{'value': '4초 당 24의 HP 회복', 'grade': '레어'}, {'value': 'LUK : +6', 'grade': '노멀'}, {'value': 'DEX : +6', 'grade': '노멀'}]",[]
리부트반짝,2023-02-26T23:35:12+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,글로리온 링 : 슈프림,레어,노멀,"[{'value': '4초 당 24의 HP 회복', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}, {'value': 'DEX : +6', 'grade': '노멀'}]",[],"[{'value': 'DEX : +12', 'grade': '레어'}, {'value': '최대 MP : +60', 'grade': '노멀'}, {'value': 'DEX : +6', 'grade': '노멀'}]",[]
리부트반짝,2023-02-26T23:35:10+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,글로리온 링 : 슈프림,레어,노멀,"[{'value': '4초 당 24의 MP 회복', 'grade': '레어'}, {'value': '최대 HP : +60', 'grade': '노멀'}, {'value': '최대 HP : +60', 'grade': '노멀'}]",[],"[{'value': '4초 당 24의 HP 회복', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}, {'value': 'DEX : +6', 'grade': '노멀'}]",[]
리부트반짝,2023-02-26T23:35:08+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,글로리온 링 : 슈프림,레어,노멀,"[{'value': 'LUK : +12', 'grade': '레어'}, {'value': 'STR : +6', 'grade': '노멀'}, {'value': 'DEX : +6', 'grade': '노멀'}]",[],"[{'value': '4초 당 24의 MP 회복', 'grade': '레어'}, {'value': '최대 HP : +60', 'grade': '노멀'}, {'value': '최대 HP : +60', 'grade': '노멀'}]",[]
리부트반짝,2023-02-26T23:35:06+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,글로리온 링 : 슈프림,레어,노멀,"[{'value': 'DEX : +3%', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}, {'value': '최대 MP : +60', 'grade': '노멀'}]",[],"[{'value': 'LUK : +12', 'grade': '레어'}, {'value': 'STR : +6', 'grade': '노멀'}, {'value': 'DEX : +6', 'grade': '노멀'}]",[]
리부트반짝,2023-02-26T23:35:05+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,글로리온 링 : 슈프림,레어,노멀,"[{'value': '4초 당 24의 MP 회복', 'grade': '레어'}, {'value': '최대 MP : +60', 'grade': '노멀'}, {'value': 'INT : +6', 'grade': '노멀'}]",[],"[{'value': 'DEX : +3%', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}, {'value': '최대 MP : +60', 'grade': '노멀'}]",[]
리부트반짝,2023-02-26T23:35:03+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,글로리온 링 : 슈프림,레어,노멀,"[{'value': 'DEX : +3%', 'grade': '레어'}, {'value': '방어력 : +60', 'grade': '노멀'}, {'value': 'STR : +6', 'grade': '노멀'}]",[],"[{'value': '4초 당 24의 MP 회복', 'grade': '레어'}, {'value': '최대 MP : +60', 'grade': '노멀'}, {'value': 'INT : +6', 'grade': '노멀'}]",[]
리부트반짝,2023-02-26T23:35:01+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,글로리온 링 : 슈프림,레어,노멀,"[{'value': '방어력 : +3%', 'grade': '레어'}, {'value': '최대 HP : +60', 'grade': '노멀'}, {'value': '방어력 : +60', 'grade': '노멀'}]",[],"[{'value': 'DEX : +3%', 'grade': '레어'}, {'value': '방어력 : +60', 'grade': '노멀'}, {'value': 'STR : +6', 'grade': '노멀'}]",[]
리부트반짝,2023-02-26T23:35:00+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,글로리온 링 : 슈프림,레어,노멀,"[{'value': '4초 당 24의 MP 회복', 'grade': '레어'}, {'value': '최대 HP : +60', 'grade': '노멀'}, {'value': 'DEX : +6', 'grade': '노멀'}]",[],"[{'value': '방어력 : +3%', 'grade': '레어'}, {'value': '최대 HP : +60', 'grade': '노멀'}, {'value': '방어력 : +60', 'grade': '노멀'}]",[]
리부트반짝,2023-02-26T23:34:58+09:00,수상한 큐브,이벤트 적용되지 않음,반지,120,글로리온 링 : 슈프림,레어,노멀,"[{'value': '방어력 : +120', 'grade': '레어'}, {'value': 'INT : +6', 'grade': '노멀'}, {'value': '최대 HP : +60', 'grade': '노멀'}]",[],"[{'value': '4초 당 24의 MP 회복', 'grade': '레어'}, {'value': '최대 HP : +60', 'grade': '노멀'}, {'value': 'DEX : +6', 'grade': '노멀'}]",[]
